"ID","value_eur","wage_eur","League","club_name","Name","Age","Photo","Nationality","Flag","Overall","Potential","Club","Club Logo","Value","Wage","Special","Preferred Foot","International Reputation","Weak Foot","Skill Moves","Work Rate","Body Type","Real Face","Joined","Loaned From","Contract Valid Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Dribbling","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Reactions","ShotPower","Stamina","Strength","LongShots","Aggression","Penalties","StandingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Position","Best Overall Rating","ReleaseClause"
216325,2600000,17000,"English Premier League","Norwich City","A. Gunn",25,"https://cdn.sofifa.com/players/216/325/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",72,76,"Norwich City","https://cdn.sofifa.com/teams/1792/30.png","€2.6M","€17K",1238,"Right",1,3,1,"Medium/ Medium","Lean (185+)","Yes","Jun 23, 2021","nan","2024","196cm","77kg",14,15,14,32,"20",15,41,27,48,"49",67,52,"31",66,17,28,25,16,73,70,69,69,74,"GK",72,"€5.4M"
219652,1900000,17000,"Spain Primera Division","CA Osasuna","Rober Ibáñez",28,"https://cdn.sofifa.com/players/219/652/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",71,71,"CA Osasuna","https://cdn.sofifa.com/teams/479/30.png","€1.9M","€17K",1851,"Right",1,4,3,"Medium/ Medium","Normal (170-185)","Yes","Aug 12, 2019","nan","2023","179cm","72kg",69,69,52,71,"72",71,68,73,74,"76",69,68,"50",54,65,52,63,49,11,10,9,12,11,"RM",71,"€4M"
222716,2.8e+07,17000,"Portuguese Liga ZON SAGRES","SL Benfica","Everton",25,"https://cdn.sofifa.com/players/222/716/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",80,83,"SL Benfica","https://cdn.sofifa.com/teams/234/30.png","€28M","€17K",1946,"Right",1,3,4,"High/ Low","Normal (170-185)","No","Aug 14, 2020","nan","2025","174cm","72kg",74,75,45,75,"86",56,67,85,87,"86",79,77,"80",60,76,43,64,33,13,16,15,14,15,"CAM",81,"€58.1M"
226536,4e+06,17000,"Italian Serie A","U.C. Sampdoria","O. Colley",28,"https://cdn.sofifa.com/players/226/536/22_60.png","Gambia","https://cdn.sofifa.com/flags/gm.png",74,75,"U.C. Sampdoria","https://cdn.sofifa.com/teams/1837/30.png","€4M","€17K",1591,"Left",1,3,2,"Medium/ High","Lean (185+)","No","Jul 1, 2018","nan","2025","191cm","87kg",44,28,79,62,"44",37,52,62,60,"75",72,41,"76",88,31,84,33,77,8,7,7,14,13,"CB",75,"€7.1M"
227890,16500000,17000,"Portuguese Liga ZON SAGRES","Sporting CP","Nuno Santos",26,"https://cdn.sofifa.com/players/227/890/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",78,79,"Sporting CP","https://cdn.sofifa.com/teams/237/30.png","€16.5M","€17K",2004,"Left",1,3,4,"High/ Medium","Normal (170-185)","No","Aug 21, 2020","nan","2025","176cm","73kg",79,70,57,74,"81",72,71,80,84,"79",79,83,"78",60,76,74,71,33,14,7,8,9,15,"LM",79,"€34.2M"
228821,1400000,17000,"Italian Serie A","Napoli","Z. Machach",25,"https://cdn.sofifa.com/players/228/821/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",67,71,"Napoli","https://cdn.sofifa.com/teams/48/30.png","€1.4M","€17K",1826,"Right",1,3,3,"Medium/ Medium","Normal (185+)","No","Jan 12, 2018","nan","Free Agent","185cm","77kg",72,60,59,69,"70",58,69,71,74,"70",61,67,"73",70,61,75,57,51,13,8,11,11,9,"RM",71,"€2.5M"
230021,5500000,17000,"Spain Primera Division","RC Celta de Vigo","J. Aidoo",25,"https://cdn.sofifa.com/players/230/021/22_60.png","Ghana","https://cdn.sofifa.com/flags/gh.png",74,79,"RC Celta de Vigo","https://cdn.sofifa.com/teams/450/30.png","€5.5M","€17K",1538,"Right",1,2,2,"Medium/ High","Normal (170-185)","No","Jul 11, 2019","nan","2024","184cm","80kg",29,18,76,59,"35",28,42,48,69,"76",65,40,"77",91,23,88,31,76,11,6,9,13,6,"CB",76,"€12M"
230457,6500000,17000,"Campeonato Brasileiro Série A","RB Bragantino","Gabrisco Aníbal",29,"https://cdn.sofifa.com/players/230/457/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",76,76,"RB Bragantino","https://cdn.sofifa.com/teams/112472/30.png","€6.5M","€17K",1974,"Right",1,3,2,"Medium/ High","Normal (170-185)","No","Jul 5, 2021","nan","2024","182cm","77kg",62,57,72,76,"59",54,71,72,67,"67",81,72,"89",71,67,82,66,70,12,9,16,18,12,"CDM",76,"€12.4M"
230681,3300000,17000,"Italian Serie A","Atalanta","G. Pezzella",23,"https://cdn.sofifa.com/players/230/681/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",72,77,"Atalanta","https://cdn.sofifa.com/teams/39/30.png","€3.3M","€17K",1818,"Left",1,3,3,"Medium/ Medium","Normal (185+)","No","nan","<a href=""""/team/50/parma/"""">Parma</a>",NA,"185cm","81kg",72,49,68,69,"72",37,66,71,77,"76",69,67,"73",77,48,72,45,71,11,14,6,7,13,"LB",72,"0 M"
231361,6e+06,17000,"Spain Primera Division","Sevilla FC","J. Gnagnon",24,"https://cdn.sofifa.com/players/231/361/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",74,79,"Sevilla FC","https://cdn.sofifa.com/teams/481/30.png","€6M","€17K",1658,"Right",1,2,2,"Low/ High","Stocky (170-185)","No","Jul 25, 2018","nan","2023","182cm","89kg",45,28,73,67,"58",38,71,68,49,"51",68,67,"60",91,35,75,52,74,11,6,14,9,6,"CB",76,"€13.1M"
234789,1.2e+07,17000,"Spain Primera Division","Granada CF","Y. Eteki",23,"https://cdn.sofifa.com/players/234/789/22_60.png","Cameroon","https://cdn.sofifa.com/flags/cm.png",75,83,"Granada CF","https://cdn.sofifa.com/teams/110832/30.png","€12M","€17K",1850,"Right",1,3,2,"Medium/ High","Normal (170-185)","No","Jul 18, 2019","nan","Free Agent","182cm","76kg",51,50,44,76,"64",42,75,75,66,"60",66,68,"73",77,58,75,52,76,11,11,7,6,12,"CDM",76,"€27.6M"
235161,3800000,17000,"French Ligue 1","FC Girondins de Bordeaux","J. Maja",22,"https://cdn.sofifa.com/players/235/161/22_60.png","Nigeria","https://cdn.sofifa.com/flags/ng.png",72,78,"FC Girondins de Bordeaux","https://cdn.sofifa.com/teams/59/30.png","€3.8M","€17K",1701,"Right",1,3,3,"Medium/ Low","Normal (170-185)","No","Jan 26, 2019","nan","2023","181cm","77kg",51,73,65,73,"74",44,56,74,74,"77",74,70,"62",65,68,38,65,22,14,8,15,5,7,"ST",74,"€8.4M"
236113,1400000,17000,"Campeonato Brasileiro Série A","Clube Atlético Mineiro","Jailson Oliva",29,"https://cdn.sofifa.com/players/236/113/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",70,70,"Clube Atlético Mineiro","https://cdn.sofifa.com/teams/1035/30.png","€1.4M","€17K",1741,"Right",1,3,3,"Medium/ Medium","Normal (170-185)","No","Jul 5, 2021","nan","2024","171cm","65kg",64,33,50,62,"68",43,56,64,84,"78",66,54,"77",44,34,62,42,70,12,13,9,11,16,"RB",70,"€2.5M"
236401,29500000,17000,"Holland Eredivisie","Ajax","N. Mazraoui",23,"https://cdn.sofifa.com/players/236/401/22_60.png","Morocco","https://cdn.sofifa.com/flags/ma.png",80,85,"Ajax","https://cdn.sofifa.com/teams/245/30.png","€29.5M","€17K",2023,"Right",2,3,3,"High/ Low","Lean (170-185)","Yes","Nov 1, 2016","nan","Free Agent","183cm","62kg",74,63,65,81,"82",33,73,81,81,"83",77,67,"82",66,54,69,37,75,12,7,13,12,12,"RB",80,"€43.5M"
236679,11500000,17000,"Spain Primera Division","RCD Espanyol de Barcelona","Melendo",23,"https://cdn.sofifa.com/players/236/679/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",76,81,"RCD Espanyol de Barcelona","https://cdn.sofifa.com/teams/452/30.png","€11.5M","€17K",1896,"Left",1,2,4,"High/ Medium","Lean (170-)","Yes","Jul 1, 2016","nan","Free Agent","167cm","63kg",74,65,45,77,"78",40,75,78,81,"78",70,70,"66",55,66,63,50,45,9,7,13,15,8,"CAM",78,"€25M"
236773,2700000,17000,"Turkish Süper Lig","Trabzonspor","M. Siopis",27,"https://cdn.sofifa.com/players/236/773/22_60.png","Greece","https://cdn.sofifa.com/flags/gr.png",72,75,"Trabzonspor","https://cdn.sofifa.com/teams/436/30.png","€2.7M","€17K",1850,"Right",1,3,2,"Medium/ High","Normal (170-185)","No","Aug 18, 2021","nan","2024","171cm","67kg",61,50,55,66,"60",58,63,63,71,"77",67,66,"91",62,58,80,59,75,6,15,7,10,5,"CDM",74,"€5.6M"
240699,2.2e+07,17000,"Argentina Primera División","River Plate","N. De la Cruz",24,"https://cdn.sofifa.com/players/240/699/22_60.png","Uruguay","https://cdn.sofifa.com/flags/uy.png",78,84,"River Plate","https://cdn.sofifa.com/teams/1876/30.png","€22M","€17K",2182,"Right",1,4,4,"High/ High","Normal (170-)","No","Aug 15, 2017","nan","Free Agent","167cm","65kg",72,73,69,79,"81",76,72,78,86,"83",77,80,"93",44,75,87,69,74,9,6,9,7,9,"CAM",81,"€35.2M"
240913,2200000,17000,"English Premier League","Liverpool","C. Kelleher",22,"https://cdn.sofifa.com/players/240/913/22_60.png","Republic of Ireland","https://cdn.sofifa.com/flags/ie.png",67,79,"Liverpool","https://cdn.sofifa.com/teams/9/30.png","€2.2M","€17K",1042,"Right",1,3,1,"Medium/ Medium","Lean (185+)","Yes","Jul 1, 2017","nan","Free Agent","188cm","74kg",13,6,13,32,"10",11,36,14,41,"38",63,50,"19",54,8,21,14,10,67,63,67,64,70,"GK",67,"€4.5M"
241523,2700000,17000,"English Premier League","Brentford","M. Forss",22,"https://cdn.sofifa.com/players/241/523/22_60.png","Finland","https://cdn.sofifa.com/flags/fi.png",68,78,"Brentford","https://cdn.sofifa.com/teams/1925/30.png","€2.7M","€17K",1663,"Right",1,3,2,"High/ High","Lean (170-185)","No","Jun 22, 2017","nan","2023","182cm","76kg",32,72,62,54,"64",28,35,63,74,"74",68,73,"64",69,59,72,70,48,14,11,7,10,9,"ST",70,"€5.9M"
241585,2900000,17000,"Italian Serie A","Fiorentina","Igor",23,"https://cdn.sofifa.com/players/241/585/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",69,78,"Fiorentina","https://cdn.sofifa.com/teams/110374/30.png","€2.9M","€17K",1574,"Left",1,2,2,"Medium/ Medium","Normal (185+)","No","Jul 1, 2021","nan","2024","185cm","84kg",24,22,57,65,"44",25,52,57,69,"68",60,44,"65",78,36,80,28,72,7,11,9,15,14,"CB",71,"€5.5M"
244675,7e+06,17000,"Spain Primera Division","Athletic Club de Bilbao","Sancet",21,"https://cdn.sofifa.com/players/244/675/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",73,83,"Athletic Club de Bilbao","https://cdn.sofifa.com/teams/448/30.png","€7M","€17K",1837,"Right",1,4,4,"Medium/ Medium","Lean (185+)","No","Jul 1, 2017","nan","2024","188cm","72kg",55,72,71,75,"75",41,68,80,69,"72",73,70,"59",60,72,40,66,53,15,11,6,15,7,"CAM",76,"€16.1M"
244938,2300000,17000,"Turkish Süper Lig","Beşiktaş JK","Montero",22,"https://cdn.sofifa.com/players/244/938/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",70,76,"Beşiktaş JK","https://cdn.sofifa.com/teams/327/30.png","€2.3M","€17K",1532,"Left",1,3,2,"Medium/ Medium","Lean (185+)","No","Sep 1, 2021","nan","2024","185cm","76kg",44,27,68,67,"55",25,59,65,60,"61",71,37,"59",73,26,69,40,73,7,14,13,11,6,"CB",72,"€4.8M"
246352,6500000,17000,"Spain Primera Division","Valencia CF","Hugo Guillamón",21,"https://cdn.sofifa.com/players/246/352/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",73,82,"Valencia CF","https://cdn.sofifa.com/teams/461/30.png","€6.5M","€17K",1747,"Right",1,4,2,"Low/ Medium","Lean (170-185)","No","Jul 1, 2018","nan","2023","178cm","62kg",49,29,73,76,"56",33,71,70,63,"59",72,49,"71",69,35,70,62,75,13,11,13,13,13,"CDM",75,"€15M"
246672,9e+06,17000,"Spain Primera Division","Real Sociedad","Barrenetxea",19,"https://cdn.sofifa.com/players/246/672/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",74,83,"Real Sociedad","https://cdn.sofifa.com/teams/457/30.png","€9M","€17K",1716,"Right",1,4,4,"Medium/ Medium","Normal (170-185)","No","Dec 21, 2018","nan","2027+","175cm","74kg",70,73,60,66,"81",26,53,76,84,"77",67,70,"64",51,62,35,59,12,13,11,11,5,13,"LW",74,"€20.7M"
248854,4e+06,17000,"Turkish Süper Lig","Trabzonspor","B. Özdemir",23,"https://cdn.sofifa.com/players/248/854/22_60.png","Turkey","https://cdn.sofifa.com/flags/tr.png",73,77,"Trabzonspor","https://cdn.sofifa.com/teams/436/30.png","€4M","€17K",1923,"Right",1,4,2,"High/ High","Lean (185+)","No","Jan 6, 2021","nan","2025","187cm","76kg",62,54,68,75,"68",49,74,73,71,"68",73,72,"80",71,69,55,49,73,13,15,9,8,7,"CM",74,"€8.3M"
255475,39500000,17000,"Holland Eredivisie","Ajax","Antony",21,"https://cdn.sofifa.com/players/255/475/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",79,88,"Ajax","https://cdn.sofifa.com/teams/245/30.png","€39.5M","€17K",1950,"Left",2,3,5,"High/ Medium","Normal (170-185)","No","Jul 1, 2020","nan","2025","174cm","63kg",70,75,45,73,"84",75,62,84,93,"90",74,69,"78",57,69,72,65,37,9,10,14,8,13,"CAM",80,"€63.2M"
256948,1e+07,17000,"English Premier League","Norwich City","C. Tzolis",19,"https://cdn.sofifa.com/players/256/948/22_60.png","Greece","https://cdn.sofifa.com/flags/gr.png",74,87,"Norwich City","https://cdn.sofifa.com/teams/1792/30.png","€10M","€17K",1890,"Right",1,4,4,"High/ Medium","Normal (170-185)","No","Aug 12, 2021","nan","2026","179cm","73kg",67,75,68,69,"79",63,63,72,87,"86",66,66,"70",57,68,75,67,35,15,10,12,6,10,"RM",75,"€26.3M"
259233,7e+06,17000,"German 1. Bundesliga","RB Leipzig","I. Moriba",18,"https://cdn.sofifa.com/players/259/233/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",73,85,"RB Leipzig","https://cdn.sofifa.com/teams/112172/30.png","€7M","€17K",1861,"Right",1,4,4,"Medium/ Medium","Lean (185+)","No","Aug 31, 2021","nan","2026","185cm","73kg",40,74,59,76,"76",47,75,74,70,"73",71,73,"75",64,72,58,48,70,9,14,15,10,12,"CAM",75,"€13.3M"
50542,4e+05,16000,"Scottish Premiership","Rangers FC","J. Defoe",38,"https://cdn.sofifa.com/players/050/542/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",68,68,"Rangers FC","https://cdn.sofifa.com/teams/86/30.png","€400K","€16K",1681,"Right",2,4,3,"Medium/ Low","Lean (170-185)","Yes","Jul 1, 2020","nan","Free Agent","171cm","65kg",51,74,63,65,"68",68,43,72,55,"55",72,74,"34",35,71,62,74,20,7,14,8,10,13,"CF",69,"€0"
150477,350000,16000,"French Ligue 1","Stade Rennais FC","R. Salin",36,"https://cdn.sofifa.com/players/150/477/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",73,73,"Stade Rennais FC","https://cdn.sofifa.com/teams/74/30.png","€350K","€16K",1187,"Left",1,2,1,"Medium/ Medium","Lean (185+)","No","Jul 1, 2019","nan","Free Agent","189cm","76kg",11,11,16,36,"14",15,23,13,28,"34",72,51,"38",67,13,45,11,13,72,69,68,73,74,"GK",73,"€0"
158144,1100000,16000,"Spain Primera Division","RCD Mallorca","Salva Sevilla",37,"https://cdn.sofifa.com/players/158/144/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",75,75,"RCD Mallorca","https://cdn.sofifa.com/teams/453/30.png","€1.1M","€16K",1952,"Right",2,3,3,"Medium/ Medium","Normal (170-185)","No","Aug 28, 2017","nan","Free Agent","178cm","71kg",75,67,53,80,"73",83,81,77,49,"39",72,81,"64",64,79,73,73,74,14,14,9,13,10,"CDM",75,"€2.4M"
177475,1e+06,16000,"German 1. Bundesliga","Borussia Mönchengladbach","T. Sippel",33,"https://cdn.sofifa.com/players/177/475/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",73,73,"Borussia Mönchengladbach","https://cdn.sofifa.com/teams/23/30.png","€1M","€16K",1182,"Right",1,2,1,"Medium/ Medium","Normal (170-185)","No","Jul 1, 2015","nan","2023","183cm","80kg",14,12,13,33,"13",14,26,19,50,"42",72,57,"41",65,11,36,18,15,74,69,76,69,77,"GK",73,"€1.7M"
190745,11500000,16000,"Italian Serie A","Udinese Calcio","M. Silvestri",30,"https://cdn.sofifa.com/players/190/745/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",79,79,"Udinese Calcio","https://cdn.sofifa.com/teams/55/30.png","€11.5M","€16K",1237,"Right",1,3,1,"Medium/ Medium","Normal (185+)","No","Jul 20, 2021","nan","2024","191cm","80kg",12,20,12,22,"18",11,20,20,58,"61",70,47,"34",60,16,31,16,18,82,77,63,80,82,"GK",79,"€20.7M"
198039,1300000,16000,"English Premier League","Newcastle United","M. Gillespie",29,"https://cdn.sofifa.com/players/198/039/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",70,72,"Newcastle United","https://cdn.sofifa.com/teams/13/30.png","€1.3M","€16K",1162,"Right",1,3,1,"Medium/ Medium","Normal (185+)","No","Jul 27, 2020","nan","2023","192cm","83kg",13,16,11,34,"17",15,35,29,34,"35",59,50,"39",66,12,23,19,11,72,66,66,71,73,"GK",70,"€2.6M"
198640,5500000,16000,"Holland Eredivisie","Ajax","Z. Labyad",28,"https://cdn.sofifa.com/players/198/640/22_60.png","Morocco","https://cdn.sofifa.com/flags/ma.png",75,75,"Ajax","https://cdn.sofifa.com/teams/245/30.png","€5.5M","€16K",1885,"Right",1,5,4,"Medium/ Low","Normal (170-185)","No","Jul 1, 2018","nan","Free Agent","175cm","65kg",77,71,52,73,"77",83,68,82,74,"71",71,83,"68",55,82,38,68,36,10,10,14,15,11,"CAM",75,"€7.7M"
207935,950000,16000,"Spain Primera Division","RC Celta de Vigo","M. Dituro",34,"https://cdn.sofifa.com/players/207/935/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",75,75,"RC Celta de Vigo","https://cdn.sofifa.com/teams/450/30.png","€950K","€16K",1203,"Right",1,3,1,"Medium/ Medium","Normal (185+)","Yes","Dec 27, 2018","nan","2024","191cm","86kg",13,12,12,32,"17",17,25,19,32,"48",74,56,"42",72,16,20,20,12,72,72,75,77,77,"GK",75,"€2M"
209818,1500000,16000,"German 1. Bundesliga","TSG Hoffenheim","J. Brenet",27,"https://cdn.sofifa.com/players/209/818/22_60.png","Netherlands","https://cdn.sofifa.com/flags/nl.png",70,70,"TSG Hoffenheim","https://cdn.sofifa.com/teams/10029/30.png","€1.5M","€16K",1713,"Right",1,3,3,"High/ Medium","Lean (170-185)","No","Jul 1, 2018","nan","Free Agent","181cm","74kg",67,36,65,68,"71",31,61,67,82,"77",65,30,"64",66,31,70,56,70,16,11,13,10,9,"LB",70,"€2.6M"
210897,20500000,16000,"Portuguese Liga ZON SAGRES","FC Porto","C. Mbemba",26,"https://cdn.sofifa.com/players/210/897/22_60.png","Congo DR","https://cdn.sofifa.com/flags/cd.png",79,82,"FC Porto","https://cdn.sofifa.com/teams/236/30.png","€20.5M","€16K",1830,"Right",1,3,2,"High/ Medium","Normal (170-185)","Yes","Jul 23, 2018","nan","Free Agent","182cm","82kg",55,52,79,67,"63",28,66,65,70,"74",79,76,"70",80,42,81,31,82,9,14,16,7,7,"CB",81,"€42.5M"
212225,2900000,16000,"Spain Primera Division","Elche CF","E. Roco",28,"https://cdn.sofifa.com/players/212/225/22_60.png","Chile","https://cdn.sofifa.com/flags/cl.png",73,74,"Elche CF","https://cdn.sofifa.com/teams/468/30.png","€2.9M","€16K",1589,"Right",2,3,2,"Medium/ High","Normal (185+)","No","Jul 1, 2021","nan","2023","192cm","79kg",40,43,77,68,"53",31,62,66,34,"33",70,45,"70",84,39,66,34,77,13,9,13,13,13,"CB",74,"€6.3M"
214665,4200000,16000,"Argentina Primera División","Boca Juniors","J. Ramírez",28,"https://cdn.sofifa.com/players/214/665/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",74,74,"Boca Juniors","https://cdn.sofifa.com/teams/1877/30.png","€4.2M","€16K",1940,"Left",1,3,3,"High/ Medium","Normal (170-185)","No","Jul 30, 2021","nan","2024","174cm","72kg",64,73,47,76,"79",56,73,78,78,"75",70,68,"81",60,72,70,68,68,12,13,9,6,10,"CAM",75,"€5.9M"
215051,5e+06,16000,"Argentina Primera División","Boca Juniors","L. López",31,"https://cdn.sofifa.com/players/215/051/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",76,76,"Boca Juniors","https://cdn.sofifa.com/teams/1877/30.png","€5M","€16K",1736,"Right",3,2,2,"Medium/ High","Lean (185+)","No","Jan 1, 2020","nan","2023","187cm","80kg",33,50,82,66,"59",32,56,62,55,"67",71,67,"63",79,44,77,46,78,14,12,8,6,13,"CB",76,"€7M"
215810,1100000,16000,"Italian Serie A","Lazio","C. Lombardi",25,"https://cdn.sofifa.com/players/215/810/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",67,67,"Lazio","https://cdn.sofifa.com/teams/46/30.png","€1.1M","€16K",1595,"Right",1,3,3,"High/ Medium","Normal (170-185)","No","Jun 15, 2021","nan","Free Agent","180cm","75kg",68,62,54,65,"73",34,50,74,77,"77",58,69,"34",62,66,38,52,25,6,14,14,10,12,"RW",69,"€1.9M"
217546,1.2e+07,16000,"Portuguese Liga ZON SAGRES","SC Braga","Sequeira",30,"https://cdn.sofifa.com/players/217/546/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",78,78,"SC Braga","https://cdn.sofifa.com/teams/1896/30.png","€12M","€16K",2015,"Left",1,3,3,"Medium/ Medium","Normal (170-185)","No","Jul 1, 2017","nan","2024","184cm","79kg",80,49,76,72,"73",68,75,74,67,"72",75,76,"85",77,67,79,64,78,7,10,15,10,10,"LB",78,"€24M"
218981,2800000,16000,"Spain Primera Division","Elche CF","H. Palacios",28,"https://cdn.sofifa.com/players/218/981/22_60.png","Colombia","https://cdn.sofifa.com/flags/co.png",73,73,"Elche CF","https://cdn.sofifa.com/teams/468/30.png","€2.8M","€16K",1797,"Right",1,2,3,"High/ Medium","Normal (170-185)","No","Feb 4, 2021","nan","Free Agent","181cm","76kg",62,27,67,70,"58",34,60,61,84,"83",68,52,"90",78,25,77,39,68,15,18,16,16,12,"RB",73,"€5.9M"
219571,2700000,16000,"Spain Primera Division","Real Betis Balompié","Camarasa",27,"https://cdn.sofifa.com/players/219/571/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",72,73,"Real Betis Balompié","https://cdn.sofifa.com/teams/449/30.png","€2.7M","€16K",1999,"Right",1,3,3,"High/ Medium","Normal (170-185)","Yes","Jul 1, 2017","nan","Free Agent","183cm","77kg",68,70,55,73,"73",73,71,74,60,"56",72,80,"73",73,72,70,70,70,14,9,11,11,8,"CAM",73,"€5.9M"
219777,1700000,16000,"Spain Primera Division","Getafe CF","Chema Rodríguez",29,"https://cdn.sofifa.com/players/219/777/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",71,72,"Getafe CF","https://cdn.sofifa.com/teams/1860/30.png","€1.7M","€16K",1772,"Left",1,3,2,"Medium/ High","Normal (185+)","Yes","Jan 30, 2020","nan","2023","189cm","80kg",48,55,70,67,"54",33,67,68,60,"58",68,75,"63",72,56,78,48,74,15,11,6,14,12,"CB",72,"€3.7M"
220148,5e+06,16000,"Argentina Primera División","Boca Juniors","N. Orsini",26,"https://cdn.sofifa.com/players/220/148/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",74,75,"Boca Juniors","https://cdn.sofifa.com/teams/1877/30.png","€5M","€16K",1782,"Right",1,3,2,"High/ Low","Normal (185+)","No","Jun 11, 2021","nan","2024","191cm","92kg",45,75,76,65,"65",33,59,71,83,"85",73,77,"69",82,66,65,71,25,11,6,16,6,16,"ST",75,"€7.4M"
